topic_id,topic_title,topic_order,subtopic_id,subtopic_title,basesubtopic_title,basesubtopic_id,subtopic_order,basesubtopic_outcomes,subtopic_reason_for_inclusion,lantern_substrand_title,Strand
17518,Ratios - Convert and simplify,62,78310,Simplifying ratios - mixed questions II,"Simplify ratios - mixed set 5555, 5556, 5557",3538,4220,,,,Other
17519,Ratios - uses,63,50767,Dividing a quantity into a given ratio I,Divide a quantity into a given ratio (2parts),403,4230,,,,Other
17519,Ratios - uses,63,241140,Dividing a quantity into a given ratio II,Divide a quantity into a given ratio (3parts),5621,4235,,,,Other
17519,Ratios - uses,63,241141,Find part amount from another,Find the value of one part of a ratio from another using the same multiplier,5558,4240,,,,Other
17519,Ratios - uses,63,241142,Find whole amount in a given ratio,Find the whole amount from a given ratio using the same multiplier,5559,4250,,,,Other
17519,Ratios - uses,63,241143,Find part or whole measures from ratios - mixed questions I,"Find part or whole measures from ratios - mixed set 403, 5621, 5558, 5559",5564,4255,,,,Other
17519,Ratios - uses,63,241144,Find part amount from another using equivalent fractions,Find the value of one part of a ratio from another using equivalent fractions,5560,4260,,,,Other
17519,Ratios - uses,63,241145,Find whole amount in a given ratio using equivalent fractions,Find the whole amount from a given ratio using equivalent fractions,5561,4270,,,,Other
17519,Ratios - uses,63,241146,Find part amount from another using unitary method,Find the value of one part of a ratio from another by using unitary method,5562,4280,,,,Other
17519,Ratios - uses,63,241147,Find whole amount in a given ratio using unitary method,Find the whole amount from a given ratio using unitary method,5563,4290,,,,Other
17519,Ratios - uses,63,241148,Find part or whole measures from ratios - mixed questions II,"Find part or whole measures from ratios - mixed set 5560, 5561, 5562, 5563",5565,4310,,,,Other
17519,Ratios - uses,63,241149,Find unknowns in equivalent ratios with numeric terms,Find unknowns in equivalent ratios with numeric terms,5566,4320,,,,Other
17519,Ratios - uses,63,241150,Find unknowns in equivalent ratios involving algebraic terms,Find unknowns in equivalent ratios involving algebraic terms,5567,4330,,,,Other
17519,Ratios - uses,63,241151,Find unknowns in equivalent ratios - mixed questions,"Find unknowns in equivalent ratios - mixed set 5566, 5567",5568,4340,,,,Other
17519,Ratios - uses,63,241152,Applications of ratios using whole numbers,Solve applications of ratios with whole numbers,5569,4350,,,,Other
17519,Ratios - uses,63,241153,"Applications of ratios using fractions, decimals, percentages","Solve ratio problems with fractions, decimals or percentages",5570,4360,,,,Other
17519,Ratios - uses,63,50765,Applications of ratios with algebraic terms,Solve applications of ratios with algebraic terms,243,4390,,,,Other
17519,Ratios - uses,63,50789,Applications of ratios - mixed questions,"Solve applications of ratios - mixed set 5569, 5570, 243",1734,4400,,,,Other
17519,Ratios - uses,63,241154,Increase or decrease an amount in a given ratio,Increase or decrease an amount in a given ratio,5619,4405,,,,Other
17519,Ratios - uses,63,241155,State unit rate from a ratio,State unit rate from a ratio,5620,4410,,,,Other
17519,Ratios - uses,63,241156,Using ratios to make decisions (Investigation),Using ratios to make decisions (Investigation),5582,4580,,,,Other
17519,Ratios - uses,63,69856,Golden ratio (Investigation),Golden Ratio (Investigation) LIVE,3311,4600,,,,Other
17520,Ratios - as proportion,64,241157,Determine whether two ratios form a proportion,Determine whether two ratios form a proportion,5571,4415,,,,Other
17520,Ratios - as proportion,64,50766,Proportional relationships and equivalent ratios,Complete statements regarding proportional relationships and equivalent ratios,1009,4420,,,,Other
17520,Ratios - as proportion,64,50755,Plotting pairs of ratios on coordinate plane,Use equivalent ratios to plot points on plane,1356,4430,,,,Other
17520,Ratios - as proportion,64,50590,Applications with ratios and proportion,Solve problems with ratios and proportion,795,4440,,,,Other
17520,Ratios - as proportion,64,241158,Ratios and proportional relationships,"Ratios and proportional relationships - mixed set 5571, 1009, 1356, 795",5572,4450,,,,Other
17520,Ratios - as proportion,64,241159,Too tall to measure (Investigation),Too tall to measure (Investigation) LIVE,4465,4590,,,,Other
17521,Ratios - scales and maps,65,52293,Using scale,Use scale on diagrams to provide measures,1252,4455,,,,Other
17521,Ratios - scales and maps,65,241160,Interpret scales on maps and diagrams as ratios (metric),Interpret scales on maps and diagrams as ratios (metric),5573,4460,,,,Other
17521,Ratios - scales and maps,65,241161,Interpret scales on maps and diagrams as ratios (imperial),Interpret scales on maps and diagrams as ratios (imperial),5574,4470,,,,Other
17521,Ratios - scales and maps,65,241162,Calculate distances on maps involving a ratio of scale (metric),Calculate distances on maps involving a ratio of scale (metric),5575,4480,,,,Other
17521,Ratios - scales and maps,65,241163,Calculate distances on maps involving a ratio of scale (imperial),Calculate distances on maps involving a ratio of scale (imperial),5576,4490,,,,Other
17521,Ratios - scales and maps,65,241164,Calculate lengths from scale diagrams using ratios,Calculate lengths from scale diagrams using ratios,5577,4500,,,,Other
17521,Ratios - scales and maps,65,50758,Ratios and imperial and metric units,Use ratios with imperial and metric units (US),1358,4510,,,,Other
17521,Ratios - scales and maps,65,241165,Applying ratios from scale drawings to costs and quantities,Apply ratios from scale drawings to costs and quantities,4929,4530,,,,Other
17522,Ratios - scales and maps (hidden),66,53689,Ratios and imperial and metric units UK,Use ratios with imperial and metric units (UK),1772,4520,,,,Other
17522,Ratios - scales and maps (hidden),66,241166,"Using scales on maps and diagrams - mixed set 5573, 5575, 5577","Using scales on maps and diagrams - mixed set 5573, 5575, 5577",5578,4540,,,,Other
17522,Ratios - scales and maps (hidden),66,241167,"Using scales on maps and diagrams - mixed set 5573, 5575, 5577, 4929","Using scales on maps and diagrams - mixed set 5573, 5575, 5577, 4929",5579,4550,,,,Other
17522,Ratios - scales and maps (hidden),66,241168,"Using scales on maps and diagrams  (imperial US) - mixed set 5573, 5574, 5575, 5576, 5577, 1358","Using scales on maps and diagrams  (imperial US) - mixed set 5573, 5574, 5575, 5576, 5577, 1358",5580,4560,,,,Other
17522,Ratios - scales and maps (hidden),66,241169,"Using scales on maps and diagrams  (imperial UK) - mixed set 5573, 5574, 5575, 5576, 5577, 1772","Using scales on maps and diagrams  (imperial UK) - mixed set 5574, 5576, 1772",5581,4570,,,,Other
17533,Rates,69,241231,What is a rate ? (Investigation),What is a rate ? (Investigation),5583,4700,,,,Other
17533,Rates,69,241232,Distinguish between ratios and rates,Distinguish between ratios and rates,5584,4705,,,,Other
17533,Rates,69,241233,Write a rate from a description,Write a rate from a description,5585,4710,,,,Other
17533,Rates,69,241234,Choose correct units for a desired rate,Choose correct units for a desired rate,5586,4720,,,,Other
17533,Rates,69,241235,Write and interpret rates,"Write and interpret rates - mixed set 5584, 5585, 5586",5587,4730,,,,Other
17533,Rates,69,241236,Find and interpret unit rates - whole numbers,Find and interpret unit rates - whole numbers,5588,4740,,,,Other
17533,Rates,69,241237,Find and interpret unit rates - decimals,Find and interpret unit rates - decimals,5589,4750,,,,Other
17533,Rates,69,241238,Find and interpret unit rates -fractions,Find and interpret unit rates -fractions,5590,4760,,,,Other
17533,Rates,69,241239,Compare unit rates - whole numbers,Compare unit rates - whole numbers,5591,4770,,,,Other
17533,Rates,69,241240,Compare unit rates - decimals,Compare unit rates - decimals,5592,4780,,,,Other
17533,Rates,69,241241,Compare unit rates - fractions,Compare unit rates - fractions,5593,4790,,,,Other
17533,Rates,69,241242,Find and compare unit rates,"Find and compare unit rates - mixed set 5588, 5589, 5590, 5591, 5592, 5593",5594,4800,,,,Other
17533,Rates,69,241243,Compare rates to answer questions,Compare rates to answer questions,5595,4810,,,,Other
17533,Rates,69,241244,Convert rates from one unit representation to another,Convert rates from one unit representation to another (both parts),5596,4820,,,,Other
17533,Rates,69,50783,Convert rates to answer contextual problems,Convert rates to answer contextual problems,1603,4830,,,,Other
17533,Rates,69,50786,Solve problems by appying rates in context,Solve problems by appying rates in context,1606,4840,,,,Other
17533,Rates,69,241245,Solve further problems by appying rates in context,Solve further problems by applying rates in context,5623,4845,,,,Other
17533,Rates,69,50769,Simplify and compare rates,"Simplify and compare rates - mixed set 5595, 1606",1012,4850,,,,Other
17533,Rates,69,50775,"Simplify, compare and convert rates","Simplify, compare and convert rates - mixed set 5595, 5641, 5596, 1606",495,4860,,,,Other
17533,Rates,69,241246,Constant rates (Investigation),Constant rates (Investigation),5597,4870,,,,Other
17533,Rates,69,50771,Constant of proportionality,Identify the constant of proportionality in proportional relationships,1388,4880,,,,Other
17533,Rates,69,50770,Recognise proportional relationship from contexts and tables,Recognise proportional relationship from contexts and tables,1387,4890,,,,Other
17533,Rates,69,50773,Interpreting proportional relationships,Interpret proportional relationships,1390,4900,,,,Other
17533,Rates,69,241247,Proportional relationships,"Proportional relationships - mixed set 1388, 1387, 1390",5598,4910,,,,Other
17533,Rates,69,50784,Calculate measures based on direct proportions,Calculate measures based on direct proportions,1604,4920,,,,Other
17533,Rates,69,51950,Financial exchange rates,Solve problems involving financial exchange rates,1669,4925,,,,Other
17533,Rates,69,81264,Heart rates and blood pressure,Solve problems involving heart rates and blood pressure,3624,4930,,,,Other
17533,Rates,69,70077,Find the best deal (Investigation),Find the best deal (Investigation)  LIVE,3320,4935,,,,Other
17533,Rates,69,69857,Heart rate (Investigation),Heart Rate (Investigation) LIVE,3355,4940,,,,Other
3980,Ratios and Rates - retired subtopics,70,50754,Problems using equivalent ratios,Problems using Equivalent Ratios (Yr 7 ),1006,130,,,,Other
3980,Ratios and Rates - retired subtopics,70,50756,Ratio tables,Ratio Tables (Yr 7),1357,145,,,,Other
3980,Ratios and Rates - retired subtopics,70,50757,Dividing a quantity into a given ratio 1,Dividing a Quantity into a Given Ratio (Yr 7),1011,150,,,,Other
3980,Ratios and Rates - retired subtopics,70,50759,"Scales, maps and ratios 1","Scales, Maps and Ratios (Yr 7)",1014,160,,,,Other
3980,Ratios and Rates - retired subtopics,70,50761,Simplifying ratios with numeric terms,Simplifying Ratios with Numeric Terms (Yr 8),128,210,,,,Other
3980,Ratios and Rates - retired subtopics,70,50762,Simplifying ratios with algebraic terms,Simplifying Ratios with Algebraic Terms (Yr 8),1008,220,,,,Other
3980,Ratios and Rates - retired subtopics,70,50763,Ratios with fractions and percents,Ratios with Fractions and Percents (Yr 8),1385,225,,,,Other
3980,Ratios and Rates - retired subtopics,70,50768,"Scales, maps and ratios (imperial)","Scales, Maps and Ratios (Imperial) (Yr 8)",1736,261,,,,Other
3980,Ratios and Rates - retired subtopics,70,50772,Proportional relationships as equations,Proportional Relationships as Equations (Yr 8),1389,277,,,,Other
3980,Ratios and Rates - retired subtopics,70,50776,Graphs and direct proportions,Graphs and Direct Proportions (Yr 9),840,320,,,,Other
3980,Ratios and Rates - retired subtopics,70,50777,"Scales, maps and ratios 2","Scales, Maps and Ratios (Yr 9)",508,330,,,,Other
3980,Ratios and Rates - retired subtopics,70,50780,Rates 3,Rates (SS),1735,615,,,,Other
3980,Ratios and Rates - retired subtopics,70,50781,Simple rates conversions,Simple Rate Conversions (SS),1731,630,,,,Other
